"id_unique";"objet"
"C0S64PV5UQ";"evaluation de l'octroi de mer   volet finances locales pour les besoins du ministere charge de l'outre mer a paris"
"89D8FMCMIW";"confier a un prestataire l'evaluation de l'incitativite et de la selectivite du programme d'intervention de l'agence de l'eau adour garonne a toulouse"
"7OW6EBK585";"realisation du datamanagement des donnees d'evaluation du programme national de depistage organise du cancer colorectal a saint maurice"
"5CF38G82XP";"evaluation ex ante et evaluation strategique environnementale du programme operationnel pluriregional loire 2014 2020 a orleans"
"1Z2ICPNEYM";"developpement d'une methodologie d'evaluation ex post du programme investissements d'avenir opere par l'ademe a paris"
"186I0DNEU5";"evaluation prospective et projet de territoire 2014 2030du pays serre poncon ubaye durance"
"BTBV1GXD0J";"evaluation sur les modes de faire et fonctionnement des etablissements d'accueil de jeunes enfants  susceptibles de garantir un accueil et un encadrement satisfaisant a alfortville"
"9PIWE78GFZ";"evaluation a mi parcours su schema de developpement touristique 2007 2013 a digne les bains"
"HYCSBADK9Q";"evaluation a mi parcours du projet regional de sante rhone alpes  ainsi qu'une evaluation finale rendue au plus tard en juin 2017  a lyon"
"W0F9CJYEAQ";"marche 2013 117 : evaluation du schema directeur des parcs relais a paris"
"B30RRGDWDA";"mission d'analyse financiere pour les operations d'investissements et d'evaluation comparee des couts de financement"
"3L9X7KUOJ0";"redaction et evaluation du programme operationnel france manche   angleterre 2014 2020 a rouen"
"6IR68Z6RAJ";"evaluation medico economique du dispositif de suivi des nouveau nes vulnerables mis en oeuvre par les reseaux de perinatalites franciliens a paris"
"FM3XTM3M0H";"evaluation du schema de coherence territoriale scot de tulle agglo a tulle"
"OXMYOXAL9M";"demande d'autorisation   evaluation des incidences natura 2000  route des cretes a munster"
"NCC37EB8ZT";"mission d'evaluation de la gestion urbaine et sociale de proximite  bilan et accompagnement a l'elaboration de conventions"
"6AGPOS391Y";"etude d'evaluation prospective des aides a l'animation"
"G63MW6Z4C0";"marche de prestations d'evaluation sociale des familles faisant l'objet d'une procedure d'expulsion a epinay sur seine"
"80A2MD6JUZ";"mission d'accompagnement des services de l'etat au dispositif d'evaluation des incidences a dijon cedex"
"G0PQQAFW97";"etude technique  juridique et financiere pour la realisation d'une evaluation prealable a un contrat de partenariat sur le boulevard urbain sud"
"8BPWLLZD9I";"execution de l'evaluation finale du projet du fonds de solidarite prioritaire fsp no 2009 22  soutien aux enseignements de francais en afghanistan sefa ii  paris"
"O18UIXEW4O";"evaluation d'une operation programmee d'amelioration de l'habitat de droit commun 2008 2013 a le mayet de montagne"
"YZOKS9VOEJ";"evaluation finale fsp 2010 13 cambodge"
"B0IINH47MM";"mission d'evaluation prospective et d'accompagnement a la formalisation d'un plan strategique local  a la rochelle"
"GVHQ00TVZ0";"accompagnement de la driee if dans l'elaboration du ppa  expertise du choix des actions de reduction des emissions dans tous les secteurs  evaluation des couts de mise en oeuvre des actions"
"MFC8G44AQY";"evaluation du dispositif regional en matiere d'equipements de protection individuelle  de boites a outils et de tenues professionnelles  dans les lycees et cfa bas normands"
"K6KB2TMHI7";"evaluation de la valeur venale et analyse du plu d'un terrain appartenant a l'etat  situe a l'est de la cite administrative d'etat cae a lyon 3eme "
"IWS5GHTQCE";"prestations d'assistance pour l'evaluation des cadres dirigeants"
"S059PFD65L";"mission d'evaluation des trois projets de renovation urbaine et de formalisation d'un plan strategique local pour le compte du saes a sevran"
"897UIJ9EDG";"la presente etude a pour objet de fournir une methodologie pratique d'exploitation des indicateurs de resultats au cadre commun de suivi et d'evaluation concernant le soutien au developpemen"
"045AZYSHX7";"mission de bilan evaluatif du contrat urbain de cohesion sociale et du programme de renovation urbaine de limoges et accompagnement a la formalisation du plan strategiques local a limoges"
"W7SE0TEBRZ";"elaboration de la revision generale du plan local d'urbanisme de la commune des avanchers valmorel   soumis a evaluation environnementale"
"N7QJJ2E6BW";"evaluation environnementale dans le cadre du plu de blaye a blaye"
"XED1WBM6RK";"mission d'assistance relative a la creation d'un dispositif de suivi evaluation et aux aspects organisationnels gouvernance et mise en oeuvre "
"L3K5EK11DO";"evaluation du 4eme plan departemental d'action pour le logement des personnes defavorisees pdalpd et elaboration du 5eme pdalpd a toulouse cedex 09"
"KF3AOK8H6U";"etude technique  juridique et financiere pour la realisation d'une evaluation prealable a un contrat de partenariat sur le boulevard urbain sud rectificatif"
"WWYOZ41272";"l'elaboration du diagnostic a 360 ° +evaluation du pdalpd et pdahi 2011 14 et elaboration pdalhpd 2015 2021 de la haute corse"
"8SV3KM3FFN";"etude d'evaluation finale du projet anru de renovation urbaine du quartier de bras fusil a saint benoit a saint benoit"
"D9XVU0SKPD";"evaluation des fabriques a initiatives fai dans le cadre du plan regional de developpement de l'economie sociale et solidaire prdess"
"GLGJ47I8NS";"evaluation des protocoles de securisation des parcours"
"AXR2XXYPOZ";"evaluation finale du programme leader haute qualite rurale du pays gapencais a gap"
"DZ2BVDDRBK";"evaluation du cahier des charges regional de la permanence des soins ambulatoire en picardie"
"G7CJV8AP2W";"realisation d'un etat initial de la 3eme etape de l'agenda 21 de l'essonne et mise en place des outils de suivi evaluation des actions"
"IEWISFGYSF";"mission d'etude et de conseil pour l'elaboration du plan local d'urbanisme de la ville de sangatte bleriot plage avec evaluation environnementale  a sangatte"
"R0HN6RZXHS";"evaluation de la conformite des equipements de la ville d'armentieres selon la reglementation en vigueur d'un parc de huit machines"
"X9B32XAO9V";"mission d'assistance a l'evaluation du pdalpd 2009 2014 et du pdahi 2010 2014  et accompagnement a l'elaboration du pdalhpd 2015 2020 a quimper cedex"
"ZXVNDJ9P07";"evaluation des dispositifs habitat existant sur la ville de limoges de 2009 a 2014 et proposition de nouveaux outils d'amelioration de l'habitat  a limoges"
"Y4WBWP9CPL";"selection de cabinets conseil dont les consultants sont specialistes en matiere d'evaluation strategique"
"HFMJXLVV3X";"realisation de prestations d'evaluation  de suivi et d'accompagnement des talents a la direction generale de l'armement pour le comtpe du mindef direction des achats a paris"
"NIKT4FJQO4";"realisation de l'evaluation de l'offre d'interventions de l'agefiph a bagneux"
"RZ6NZBY1DI";"mission diagnostic faisabilite dans le cadre de l'evaluation des flux et programmation des besoins en stationnement"
"PQ5A6JSKIL";"evaluation de la mise en oeuvre du revenu de solidarite active pour le conseil general de loire atlantique a nantes"
"97NU3VE9JP";"mission d'etude socio economique d'evaluation de l'amenagement des terminaux de montoir pour gpm a nantes"
"D073YWZ4JO";"evaluation finale du programme leader 2007 2013   g a l  du pays s u d  une terre d'accueil des montagnes de services a barcelonnette"
"OSPWYIYE9P";"evaluation structurale des ouvrages d'art et assistance pour des programmes de travaux de rehabilitation des ouvrages d'art departementaux au profit du conseil general a nanterre rectificatif"
"KAAVF0QV5U";"evaluation finale des dispositifs contractuels 2007 2013 sur le territoire du pays de la bresse bourguignonne"
"D5NNPFXV4B";"prestation d'evaluation archeologique manche"
"TO6ZLNLDNW";"formations a l'evaluation des informations preoccupantes"
"3YY53Y1GTE";"realisation d'un etat initial de la 3eme etape de l'agenda 21 de l'essonne et mise en place des outils de suivi evaluation des actions"
"U6ER082FCO";"evaluation environnementale du scot du haut jura basee sur l'etat initial de l'environnement realise par les equipes du parc a lajoux"
"PEN3FJOPEG";"marche de prefiguration et d'evaluation du dispositif perenne d'animation renovation energetique des coproprietes envisage par nantes metropole a nantes"
"P4IUXOVSJL";"evaluation ex ante sur les outils d'ingenierie financiere programme operationnel feder fse 2014 2020"
"XGZQKZMQL9";"evaluation reglementaire et juridique des pratiques d'investigations clinique :  ameliorer la mise en oeuvre des essais cliniques en france dans le cadre du nouveau contexte reglementaire europe"
"VSEG4Q7BTE";"reactualisation du diagnostic  des orientations  des fiches action et evaluation du programme local de l'habitat et mise en place des indicateurs d'un systeme d'observation de l'habitat a la rochelle"
"6YZ8G7FIBG";"evaluation des dispositifs au titre de l'axe 1 et 2 du feader en bretagne sur la periode 2007 2013 a rennes"
"CZWD5XKAQ9";"enquete d'opinion sur la prevention et la gestion des dechets  evaluation de la perception des gestes de tri dans les foyers du territoire au travers d'une enquete d'opinion"
"I4NJEP0LHI";"evaluation des programmes nationaux de la france pour la periode 2007 a 2013 du programme cadre  solidarite et gestion des flux migratoires  pour le compte miomcti a paris"
"6AFWA6M5NE";"etude du bassin d'alimentation du captage du siaep  2eme tranche : diagnostic des pratiques  risques  programme d'action et evaluation technico economique"
"RKYQIJO82E";"evaluation a mi parcours d'agrement des organismes de collecte et de traitement des dechets d'equipements electriques et electroniques menagers pour le compte de l'ademe a angers"
"CJ2JP8LHUF";"evaluation de l'outil 'operations collectives'cette evaluation de politique publique a pour objectif d'interroger l'outil  operations collectives  dont dispose l'agenc"
"5HSGQN05L8";"mission d'evaluation economique et sociale du projet de deviation nord de nimes pour le conseil general du gard a nimes rectificatif"
"6LGAZCHB0S";"la realisation d'une evaluation nationale des 28 structures autorisees a titre experimental au titre de la mesure 29 du plan autisme 2008 2010  a paris"
"BRQUHQ1HLA";"elaboration de la trame verte et bleue et realisation de l'evaluation environnementale du scot et du pdu en revision au profit de la cte d'agglo  a sophia antipolis"
"WEDOBR1SLL";"evaluation strategique environnementale ese du contrat de plan etat region cper de haute normandie pour le compte du sgar   mission achats de rouen"
"L4S4BV3ULK";"prestation d'etude d'evaluation et diagnostic sur les fontaines pascal  des neuf canons et de la rotonde a aix en provence"
"89XPNNPDAA";"redaction et evaluation du programme operationnel france manche   angleterre 2014 2020 au profit du conseil regional a rouen"
"879251TADC";"evaluation des aptameres comme substituts aux anticorps pour la quantification de biomarqueurs tissulaires en anatomopathologie clinique pour le compte de l'inserm a bordeaux"
"C5COH28G6C";"marche de prestations de services pour l'evaluation prealable d'un contrat de partenariat et d'assistance au pilotage a bobigny"
"I0SP71DS00";"conventionnement du reseau d'expertise  pour l'evaluation de projets de creation d'entreprise  a maisons alfort"
"J9LNIWADS2";"mission d'accompagnement a la structuration de la fonction d'evaluation des situations dans la logique de diagnostic partage a nancy"
"CB2ORPHZD3";"organisation de sessions du seminaire national d'evaluation des projets de recherche pour le compte de l'inria au chesnay"
"CRHHU64YDK";"realisation d'une evaluation detaillee de quatre portiques fluviaux"
"H6XOULSY3T";"assistance a maitrise d'ouvrage pour l'evaluation de la communication interparcs pour le conseil regional d'ile de france a paris"
"O64S5SE5AA";"evaluation du schema organisationnel : diagnostic et recommandation  conseil en organisation et gourvernance  analyse atouts et faiblesses pour amelioration du fonctionnement de l'equipe de direc"
